,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist
15,0.652,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,0.698,201000,0.375,1mXVgsBdtIVeCLJnSnmtdV,0.0,5,0.173,-8.279,1,0.0491,91.92,4,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,0.534,Too Good At Goodbyes,Sam Smith
16,0.8,https://api.spotify.com/v1/audio-analysis/7zLGHiDWd9T1Rxw4PQCb13,0.577,303781,0.593,7zLGHiDWd9T1Rxw4PQCb13,0.0,9,0.623,-4.816,0,0.137,120.611,5,https://api.spotify.com/v1/tracks/7zLGHiDWd9T1Rxw4PQCb13,audio_features,spotify:track:7zLGHiDWd9T1Rxw4PQCb13,0.575,Walk On Water (feat. Beyoncé),Eminem
17,0.152,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,0.677,236853,0.497,0Zbbxnx4SGGHoIow4PpISP,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,audio_features,spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.419,Stargazing,Kygo
18,0.00274,https://api.spotify.com/v1/audio-analysis/6tF92PMv01Ug9Dh8Rmy6nH,0.756,209333,0.682,6tF92PMv01Ug9Dh8Rmy6nH,8.85e-06,9,0.147,-6.577,0,0.0753,116.008,4,https://api.spotify.com/v1/tracks/6tF92PMv01Ug9Dh8Rmy6nH,audio_features,spotify:track:6tF92PMv01Ug9Dh8Rmy6nH,0.589,New Rules,Dua Lipa
19,0.0233,https://api.spotify.com/v1/audio-analysis/2z4pcBLQXF2BXKFvd0BuB6,0.845,187521,0.709,2z4pcBLQXF2BXKFvd0BuB6,0.0,10,0.094,-4.547,0,0.0714,98.062,4,https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6,audio_features,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,0.62,Tip Toe (feat. French Montana),Jason Derulo
20,0.413,https://api.spotify.com/v1/audio-analysis/3al2hpm92xE0pBalqWQHdD,0.827,187250,0.419,3al2hpm92xE0pBalqWQHdD,0.0,10,0.115,-10.329,0,0.112,119.974,4,https://api.spotify.com/v1/tracks/3al2hpm92xE0pBalqWQHdD,audio_features,spotify:track:3al2hpm92xE0pBalqWQHdD,0.227,Betrayed,Lil Xan
21,0.101,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,0.258,239000,0.437,1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,Dusk Till Dawn - Radio Edit,ZAYN
22,0.044,https://api.spotify.com/v1/audio-analysis/4tERsdVCLtLtrGdFBf9DGC,0.702,230880,0.729,4tERsdVCLtLtrGdFBf9DGC,5.99e-06,0,0.364,-4.323,1,0.0319,106.945,4,https://api.spotify.com/v1/tracks/4tERsdVCLtLtrGdFBf9DGC,audio_features,spotify:track:4tERsdVCLtLtrGdFBf9DGC,0.317,New,Daya
23,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,Perfect,Ed Sheeran
24,0.234,https://api.spotify.com/v1/audio-analysis/5gIRPQWULwrvIt0F6pY7ph,0.604,221440,0.661,5gIRPQWULwrvIt0F6pY7ph,0.0,0,0.0951,-5.914,1,0.0375,107.016,4,https://api.spotify.com/v1/tracks/5gIRPQWULwrvIt0F6pY7ph,audio_features,spotify:track:5gIRPQWULwrvIt0F6pY7ph,0.506,Stranger Things,Kygo
25,0.68,https://api.spotify.com/v1/audio-analysis/6GNifiuBPrKFpwNBYnooFm,0.749,268864,0.671,6GNifiuBPrKFpwNBYnooFm,0.0,6,0.167,-5.151,1,0.0599,81.994,4,https://api.spotify.com/v1/tracks/6GNifiuBPrKFpwNBYnooFm,audio_features,spotify:track:6GNifiuBPrKFpwNBYnooFm,0.756,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert
26,0.256,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,0.52,180823,0.761,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.286,Silence,Marshmello
27,0.0789,https://api.spotify.com/v1/audio-analysis/0tPQPaOKM32WgMSbPCYyRH,0.721,172687,0.873,0tPQPaOKM32WgMSbPCYyRH,0.0,1,0.0824,-4.741,1,0.119,79.943,4,https://api.spotify.com/v1/tracks/0tPQPaOKM32WgMSbPCYyRH,audio_features,spotify:track:0tPQPaOKM32WgMSbPCYyRH,0.552,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta
28,0.0976,https://api.spotify.com/v1/audio-analysis/14EgW52HVqnLHd30bgbPxg,0.509,233248,0.631,14EgW52HVqnLHd30bgbPxg,0.0,7,0.058,-6.312,0,0.0566,154.359,4,https://api.spotify.com/v1/tracks/14EgW52HVqnLHd30bgbPxg,audio_features,spotify:track:14EgW52HVqnLHd30bgbPxg,0.157,Darkside (with Ty Dolla $ign & Future) [feat. Kiiara],Ty Dolla $ign
29,0.0514,https://api.spotify.com/v1/audio-analysis/5uu28fUesZMl89lf9CLrgN,0.526,204192,0.851,5uu28fUesZMl89lf9CLrgN,0.0,0,0.127,-3.788,1,0.0672,180.034,4,https://api.spotify.com/v1/tracks/5uu28fUesZMl89lf9CLrgN,audio_features,spotify:track:5uu28fUesZMl89lf9CLrgN,0.292,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes
30,0.446,https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,0.712,240507,0.51,2Za1AlJNvksouPPWbXpR2X,2.46e-05,8,0.112,-8.162,1,0.0633,122.964,4,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,audio_features,spotify:track:2Za1AlJNvksouPPWbXpR2X,0.268,Good Old Days (feat. Kesha),Macklemore
31,0.254,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,0.615,214255,0.547,7rdUtXasA973gmrr2Xxh3E,0.0,0,0.171,-5.086,0,0.152,106.688,4,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,audio_features,spotify:track:7rdUtXasA973gmrr2Xxh3E,0.167,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde
32,0.303,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,0.658,199111,0.678,5yFSF6qQA1rcLsQRnBsZgb,0.0,1,0.361,-4.407,1,0.058,97.976,4,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,0.662,All Falls Down,Alan Walker
33,0.137,https://api.spotify.com/v1/audio-analysis/7DoN0sCGIT9IcLrtBDm4f0,0.648,181812,0.667,7DoN0sCGIT9IcLrtBDm4f0,2.1e-05,2,0.0797,-5.294,0,0.065,102.966,4,https://api.spotify.com/v1/tracks/7DoN0sCGIT9IcLrtBDm4f0,audio_features,spotify:track:7DoN0sCGIT9IcLrtBDm4f0,0.217,Lonely Together (feat. Rita Ora),Avicii
34,0.149,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,0.88,172800,0.428,7sO5G9EABYOXQKNPNiE9NR,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,audio_features,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0.333,Ric Flair Drip,Offset
35,0.322,https://api.spotify.com/v1/audio-analysis/1OG4nxGMy72EklX2DwcN3Z,0.597,188346,0.68,1OG4nxGMy72EklX2DwcN3Z,0.000143,1,0.111,-7.104,1,0.0769,119.946,4,https://api.spotify.com/v1/tracks/1OG4nxGMy72EklX2DwcN3Z,audio_features,spotify:track:1OG4nxGMy72EklX2DwcN3Z,0.195,Bedroom Floor,Liam Payne
36,0.512,https://api.spotify.com/v1/audio-analysis/1YMBg7rOjxzbya0fPOYfNX,0.78,198286,0.764,1YMBg7rOjxzbya0fPOYfNX,1.14e-06,8,0.152,-4.098,1,0.0391,104.988,4,https://api.spotify.com/v1/tracks/1YMBg7rOjxzbya0fPOYfNX,audio_features,spotify:track:1YMBg7rOjxzbya0fPOYfNX,0.545,A Different Way (with Lauv),DJ Snake
37,0.0519,https://api.spotify.com/v1/audio-analysis/1YZfcVLbbJwfizR5cDOp3q,0.901,307660,0.529,1YZfcVLbbJwfizR5cDOp3q,0.0,2,0.179,-4.443,1,0.191,138.003,4,https://api.spotify.com/v1/tracks/1YZfcVLbbJwfizR5cDOp3q,audio_features,spotify:track:1YZfcVLbbJwfizR5cDOp3q,0.146,MotorSport,Migos
38,0.317,https://api.spotify.com/v1/audio-analysis/7DsX5K72fewVGb47qj7Tbg,0.386,221596,0.377,7DsX5K72fewVGb47qj7Tbg,1.96e-06,4,0.0864,-9.372,0,0.0484,172.618,3,https://api.spotify.com/v1/tracks/7DsX5K72fewVGb47qj7Tbg,audio_features,spotify:track:7DsX5K72fewVGb47qj7Tbg,0.168,Pray,Sam Smith
39,0.0651,https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,0.797,173600,0.844,4dVpf9jZjcORqGTLUaeYj9,0.0,11,0.087,-5.482,1,0.275,170.142,4,https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9,audio_features,spotify:track:4dVpf9jZjcORqGTLUaeYj9,0.52,Plain Jane,A$AP Ferg
40,0.174,https://api.spotify.com/v1/audio-analysis/1gjxuBurykxzaqbDaqKKYU,0.797,228080,0.721,1gjxuBurykxzaqbDaqKKYU,0.0,9,0.24,-4.912,0,0.0575,146.924,4,https://api.spotify.com/v1/tracks/1gjxuBurykxzaqbDaqKKYU,audio_features,spotify:track:1gjxuBurykxzaqbDaqKKYU,0.627,Wanted You (feat. Lil Uzi Vert),NAV
41,0.199,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,0.798,202547,0.539,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.394,Young Dumb & Broke,Khalid
42,0.0364,https://api.spotify.com/v1/audio-analysis/7EI6Iki24tBHAMxtb4xQN2,0.628,215064,0.797,7EI6Iki24tBHAMxtb4xQN2,0.0,11,0.104,-3.953,0,0.0596,106.93,4,https://api.spotify.com/v1/tracks/7EI6Iki24tBHAMxtb4xQN2,audio_features,spotify:track:7EI6Iki24tBHAMxtb4xQN2,0.321,Anywhere,Rita Ora
43,0.381,https://api.spotify.com/v1/audio-analysis/4v094LQ9eF10k2O2Te2ngK,0.519,223044,0.554,4v094LQ9eF10k2O2Te2ngK,0.0,0,0.115,-6.412,1,0.0385,153.676,4,https://api.spotify.com/v1/tracks/4v094LQ9eF10k2O2Te2ngK,audio_features,spotify:track:4v094LQ9eF10k2O2Te2ngK,0.194,Too Much To Ask,Niall Horan
44,0.00064,https://api.spotify.com/v1/audio-analysis/33SNO8AaciGbNaQFkxvPrW,0.375,176387,0.93,33SNO8AaciGbNaQFkxvPrW,0.0,2,0.318,-2.631,1,0.0561,147.124,4,https://api.spotify.com/v1/tracks/33SNO8AaciGbNaQFkxvPrW,audio_features,spotify:track:33SNO8AaciGbNaQFkxvPrW,0.491,Kiwi,Harry Styles
45,0.302,https://api.spotify.com/v1/audio-analysis/2ZE3DJuizYTad2S4CvRRhK,0.745,224449,0.481,2ZE3DJuizYTad2S4CvRRhK,3.67e-06,2,0.0808,-8.291,1,0.054,137.001,4,https://api.spotify.com/v1/tracks/2ZE3DJuizYTad2S4CvRRhK,audio_features,spotify:track:2ZE3DJuizYTad2S4CvRRhK,0.229,Easy Love,Lauv
46,0.154,https://api.spotify.com/v1/audio-analysis/3zoYkqS4y2BsGVShPL2nTE,0.527,188797,0.907,3zoYkqS4y2BsGVShPL2nTE,0.0,4,0.0993,-3.09,0,0.11,93.813,4,https://api.spotify.com/v1/tracks/3zoYkqS4y2BsGVShPL2nTE,audio_features,spotify:track:3zoYkqS4y2BsGVShPL2nTE,0.664,Reggaetón Lento (Remix) [CNCO & Little Mix],CNCO
47,0.56,https://api.spotify.com/v1/audio-analysis/4Sj8JZ9zZfl8HaOav5yTVq,0.622,250200,0.593,4Sj8JZ9zZfl8HaOav5yTVq,0.0,5,0.175,-7.755,0,0.0414,100.048,4,https://api.spotify.com/v1/tracks/4Sj8JZ9zZfl8HaOav5yTVq,audio_features,spotify:track:4Sj8JZ9zZfl8HaOav5yTVq,0.369,1-800-273-8255,Logic
48,0.0672,https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM,0.929,223962,0.723,2771LMNxwf62FTAdpJMQfM,0.0,11,0.346,-5.792,0,0.109,125.022,4,https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM,audio_features,spotify:track:2771LMNxwf62FTAdpJMQfM,0.458,Bodak Yellow,Cardi B
49,0.0254,https://api.spotify.com/v1/audio-analysis/31MkGwj0SWgZaTvEt5Hgxv,0.386,271520,0.594,31MkGwj0SWgZaTvEt5Hgxv,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,https://api.spotify.com/v1/tracks/31MkGwj0SWgZaTvEt5Hgxv,audio_features,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,0.187,What About Us,P!nk
0,0.00182,https://api.spotify.com/v1/audio-analysis/2Z7ZQms1q54eTX0GTb8KEy,0.477,200156,0.918,2Z7ZQms1q54eTX0GTb8KEy,0.442,11,0.341,-6.435,0,0.102,128.044,4,https://api.spotify.com/v1/tracks/2Z7ZQms1q54eTX0GTb8KEy,audio_features,spotify:track:2Z7ZQms1q54eTX0GTb8KEy,0.296,Kyoto,Steve Brian
1,0.773,https://api.spotify.com/v1/audio-analysis/4dPnw4jTJafl5xlJTc1bLf,0.653,214000,0.48,4dPnw4jTJafl5xlJTc1bLf,0.0109,3,0.117,-8.163,0,0.0392,119.917,1,https://api.spotify.com/v1/tracks/4dPnw4jTJafl5xlJTc1bLf,audio_features,spotify:track:4dPnw4jTJafl5xlJTc1bLf,0.198,Have a Fight,Ed is Dead
2,0.1,https://api.spotify.com/v1/audio-analysis/6VfeR9p7T2Z8bUjRRHznAJ,0.638,207360,0.679,6VfeR9p7T2Z8bUjRRHznAJ,0.0633,1,0.228,-4.561,0,0.0593,125.018,4,https://api.spotify.com/v1/tracks/6VfeR9p7T2Z8bUjRRHznAJ,audio_features,spotify:track:6VfeR9p7T2Z8bUjRRHznAJ,0.625,Somebody - Radio Edit,SOVI
3,0.00539,https://api.spotify.com/v1/audio-analysis/6gNkriBjNuIkoQUcUKvYEZ,0.589,194350,0.869,6gNkriBjNuIkoQUcUKvYEZ,0.878,4,0.111,-8.638,0,0.0375,127.028,4,https://api.spotify.com/v1/tracks/6gNkriBjNuIkoQUcUKvYEZ,audio_features,spotify:track:6gNkriBjNuIkoQUcUKvYEZ,0.347,Four,BT
4,0.172,https://api.spotify.com/v1/audio-analysis/38xh0iuhkYiymc1cm3HhD1,0.748,206066,0.704,38xh0iuhkYiymc1cm3HhD1,0.000298,0,0.369,-6.718,0,0.0951,122.039,4,https://api.spotify.com/v1/tracks/38xh0iuhkYiymc1cm3HhD1,audio_features,spotify:track:38xh0iuhkYiymc1cm3HhD1,0.466,Runnin',EDX
5,0.168,https://api.spotify.com/v1/audio-analysis/0xZNXAlGkRrBm9yi4xJHGi,0.435,205532,0.843,0xZNXAlGkRrBm9yi4xJHGi,0.0,1,0.217,-3.625,0,0.0541,93.922,4,https://api.spotify.com/v1/tracks/0xZNXAlGkRrBm9yi4xJHGi,audio_features,spotify:track:0xZNXAlGkRrBm9yi4xJHGi,0.434,Cruel World,Seeb
6,0.0097,https://api.spotify.com/v1/audio-analysis/1gAbEXZi4ZrmA5KPQARXrD,0.708,217853,0.777,1gAbEXZi4ZrmA5KPQARXrD,2.62e-05,0,0.113,-6.232,0,0.113,120.017,4,https://api.spotify.com/v1/tracks/1gAbEXZi4ZrmA5KPQARXrD,audio_features,spotify:track:1gAbEXZi4ZrmA5KPQARXrD,0.298,Ha Leh Lou Ya,Robin Schulz
7,0.00394,https://api.spotify.com/v1/audio-analysis/5Y6cDg2MiLzrm449oWjhTU,0.803,238088,0.696,5Y6cDg2MiLzrm449oWjhTU,0.895,11,0.101,-6.34,1,0.0655,124.023,4,https://api.spotify.com/v1/tracks/5Y6cDg2MiLzrm449oWjhTU,audio_features,spotify:track:5Y6cDg2MiLzrm449oWjhTU,0.502,Dumbo Drop,A-Trak
8,0.622,https://api.spotify.com/v1/audio-analysis/1zR3LLyKJ7ITQJ7OKL185e,0.695,196701,0.453,1zR3LLyKJ7ITQJ7OKL185e,0.0,8,0.372,-9.577,1,0.16,97.046,4,https://api.spotify.com/v1/tracks/1zR3LLyKJ7ITQJ7OKL185e,audio_features,spotify:track:1zR3LLyKJ7ITQJ7OKL185e,0.62,gold,EDEN
9,0.696,https://api.spotify.com/v1/audio-analysis/6VXeONGcH8pKxXNpPtjbfK,0.254,257413,0.563,6VXeONGcH8pKxXNpPtjbfK,0.831,7,0.141,-14.391,0,0.0413,114.977,4,https://api.spotify.com/v1/tracks/6VXeONGcH8pKxXNpPtjbfK,audio_features,spotify:track:6VXeONGcH8pKxXNpPtjbfK,0.278,Saying,Nic Fanciulli
10,0.0192,https://api.spotify.com/v1/audio-analysis/4XVgZJRGZVzTZ2Ac4baQqP,0.77,270221,0.855,4XVgZJRGZVzTZ2Ac4baQqP,0.334,11,0.329,-4.451,1,0.173,124.984,4,https://api.spotify.com/v1/tracks/4XVgZJRGZVzTZ2Ac4baQqP,audio_features,spotify:track:4XVgZJRGZVzTZ2Ac4baQqP,0.246,Saints & Sinners - Habstrakt Remix,Zomboy
11,0.285,https://api.spotify.com/v1/audio-analysis/577anBvdqX2NHWVLERO6wb,0.648,234240,0.559,577anBvdqX2NHWVLERO6wb,0.103,11,0.116,-8.424,0,0.128,113.054,4,https://api.spotify.com/v1/tracks/577anBvdqX2NHWVLERO6wb,audio_features,spotify:track:577anBvdqX2NHWVLERO6wb,0.159,You and Me,Shallou
12,0.286,https://api.spotify.com/v1/audio-analysis/5nyVzA6qnvaLXZYCDMgIvp,0.691,227755,0.806,5nyVzA6qnvaLXZYCDMgIvp,0.0267,1,0.091,-4.031,0,0.036,98.01,4,https://api.spotify.com/v1/tracks/5nyVzA6qnvaLXZYCDMgIvp,audio_features,spotify:track:5nyVzA6qnvaLXZYCDMgIvp,0.598,City Lights,Palastic
13,0.0278,https://api.spotify.com/v1/audio-analysis/4CeO2k70uwWNdYWNIk1paV,0.587,192147,0.862,4CeO2k70uwWNdYWNIk1paV,7.01e-06,2,0.0609,-3.791,1,0.0639,122.546,4,https://api.spotify.com/v1/tracks/4CeO2k70uwWNdYWNIk1paV,audio_features,spotify:track:4CeO2k70uwWNdYWNIk1paV,0.669,Way To Go,Empire of the Sun
14,0.101,https://api.spotify.com/v1/audio-analysis/52YQPzxd3ImQ2kpD14gMua,0.864,219194,0.738,52YQPzxd3ImQ2kpD14gMua,0.854,8,0.168,-5.068,1,0.12,124.005,4,https://api.spotify.com/v1/tracks/52YQPzxd3ImQ2kpD14gMua,audio_features,spotify:track:52YQPzxd3ImQ2kpD14gMua,0.137,Taj,BLR
15,0.027,https://api.spotify.com/v1/audio-analysis/0HiGGdspUxwpWYFhbMKRdP,0.513,180469,0.614,0HiGGdspUxwpWYFhbMKRdP,3.48e-06,5,0.0745,-11.07,0,0.0622,128.018,4,https://api.spotify.com/v1/tracks/0HiGGdspUxwpWYFhbMKRdP,audio_features,spotify:track:0HiGGdspUxwpWYFhbMKRdP,0.286,Northern Soul,Above & Beyond
16,0.0174,https://api.spotify.com/v1/audio-analysis/4LBpkFdpRZUxXNHqUxkkFS,0.485,309429,0.739,4LBpkFdpRZUxXNHqUxkkFS,0.08,0,0.0674,-4.693,1,0.0352,140.044,1,https://api.spotify.com/v1/tracks/4LBpkFdpRZUxXNHqUxkkFS,audio_features,spotify:track:4LBpkFdpRZUxXNHqUxkkFS,0.0293,Other Worlds,Bassnectar
17,0.0574,https://api.spotify.com/v1/audio-analysis/1CbEhLIQPYJFJwp1a1Odkl,0.609,228000,0.616,1CbEhLIQPYJFJwp1a1Odkl,0.249,9,0.123,-10.24,1,0.037,119.947,3,https://api.spotify.com/v1/tracks/1CbEhLIQPYJFJwp1a1Odkl,audio_features,spotify:track:1CbEhLIQPYJFJwp1a1Odkl,0.101,No Captain - Edit,Lane 8
